,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
407,telangana,2020,3,Financial Services,195857,223377023.50525153
408,telangana,2020,3,Others,318539,156875854.55487928
409,telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154
410,telangana,2020,4,Merchant payments,143897953,81725950703.21272
411,telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398
412,telangana,2020,4,Financial Services,230134,275357720.01805824
413,telangana,2020,4,Others,733503,366346176.40682477
414,telangana,2018,1,Recharge & bill payments,4209319,831912767.5937189
415,telangana,2018,1,Peer-to-peer payments,3307245,11748268950.760422
416,telangana,2018,1,Merchant payments,351474,282899066.6137372
417,telangana,2018,1,Financial Services,262876,57011875.36233704
418,telangana,2018,1,Others,391852,388111458.2121352
419,telangana,2018,2,Peer-to-peer payments,4784079,20748520742.57553
420,telangana,2018,2,Recharge & bill payments,4686542,1274130053.834579
421,telangana,2018,2,Merchant payments,701082,551696487.3185428
422,telangana,2018,2,Financial Services,277805,85498213.25384143
423,telangana,2018,2,Others,315162,357356020.669816
424,telangana,2018,3,Peer-to-peer payments,11560952,29253505738.828743
425,telangana,2018,3,Recharge & bill payments,5328881,1568136060.627837
426,telangana,2018,3,Merchant payments,1770075,855534175.4794186
427,telangana,2018,3,Financial Services,307312,52554123.97376218
428,telangana,2018,3,Others,365483,300363110.81379545
429,telangana,2018,4,Peer-to-peer payments,15571288,44541667501.74112
430,telangana,2018,4,Recharge & bill payments,7121135,2165870863.16865
431,telangana,2018,4,Merchant payments,5315161,2356841304.9649296
432,telangana,2018,4,Financial Services,392423,64569231.23559249
433,telangana,2018,4,Others,521147,380139546.93821603
434,manipur,2022,1,Peer-to-peer payments,2517626,12169368063.4095
435,manipur,2022,1,Recharge & bill payments,1528476,469035958.34841275
436,manipur,2022,1,Merchant payments,1247205,1489604137.2090888
437,manipur,2022,1,Financial Services,4878,6057615.527015026
438,manipur,2022,1,Others,15494,10435303.87979853
439,manipur,2022,2,Peer-to-peer payments,2843426,12704512238.809605
440,manipur,2022,2,Merchant payments,1709547,1757831052.0706987
441,manipur,2022,2,Recharge & bill payments,1533778,448637966.718931
442,manipur,2022,2,Financial Services,4069,4753628.558008127
443,manipur,2022,2,Others,14812,7175748.992065379
444,manipur,2022,3,Peer-to-peer payments,3127266,12927705072.13747
445,manipur,2022,3,Merchant payments,1829741,2010460357.0881667
446,manipur,2022,3,Recharge & bill payments,1379911,432182393.84038734
447,manipur,2022,3,Financial Services,4524,4671353.405444902
448,manipur,2022,3,Others,11300,6411090.828254536
449,manipur,2022,4,Peer-to-peer payments,3259645,13133729481.472115
450,manipur,2022,4,Merchant payments,1828984,2074698993.4220653
451,manipur,2022,4,Recharge & bill payments,1325391,406031254.0798015
452,manipur,2022,4,Financial Services,4691,5754919.963910458
453,manipur,2022,4,Others,9959,5742049.403589871
454,manipur,2023,1,Peer-to-peer payments,1703742,7281781083.0
455,manipur,2023,1,Merchant payments,933135,1083073192.0
456,manipur,2023,1,Recharge & bill payments,613398,214427498.0
457,manipur,2023,1,Financial Services,3529,3178295.0
458,manipur,2023,1,Others,4579,3104024.0
459,manipur,2023,2,Peer-to-peer payments,812842,3763543566.0
460,manipur,2023,2,Merchant payments,499534,569980400.0
461,manipur,2023,2,Recharge & bill payments,290239,127777535.0
462,manipur,2023,2,Financial Services,1849,1430976.0
463,manipur,2023,2,Others,1807,1144176.0
464,manipur,2019,1,Peer-to-peer payments,127067,619919870.7455351
465,manipur,2019,1,Recharge & bill payments,120000,22106830.369149238
466,manipur,2019,1,Merchant payments,15190,14580183.380707521
467,manipur,2019,1,Financial Services,800,174777.17283837448
468,manipur,2019,1,Others,2352,3116398.755848917
469,manipur,2019,2,Peer-to-peer payments,120153,679785849.1398683
470,manipur,2019,2,Recharge & bill payments,116500,23573234.273060285
471,manipur,2019,2,Merchant payments,18044,15996651.145700552
472,manipur,2019,2,Financial Services,387,91955.01538259834
473,manipur,2019,2,Others,2341,3342252.5754885403
474,manipur,2019,3,Recharge & bill payments,180057,36634657.049143404
475,manipur,2019,3,Peer-to-peer payments,144965,803335616.6325192
476,manipur,2019,3,Merchant payments,17683,20490224.443041254
477,manipur,2019,3,Financial Services,358,367865.7884662621
478,manipur,2019,3,Others,1945,2723638.649764262
479,manipur,2019,4,Recharge & bill payments,212136,44202546.57396081
480,manipur,2019,4,Peer-to-peer payments,211927,1123258478.445069
481,manipur,2019,4,Merchant payments,23094,30486780.446382143
482,manipur,2019,4,Financial Services,548,240641.7657683481
483,manipur,2019,4,Others,1639,2709234.857456133
484,manipur,2021,1,Peer-to-peer payments,1117829,6402367883.667423
485,manipur,2021,1,Recharge & bill payments,796590,223955812.58644393
486,manipur,2021,1,Merchant payments,377280,433297594.1352152
487,manipur,2021,1,Financial Services,3398,4385333.1754908115
488,manipur,2021,1,Others,8438,6280890.914669826
489,manipur,2021,2,Peer-to-peer payments,1372821,7041837917.785187
490,manipur,2021,2,Recharge & bill payments,1187952,305103750.5728581
491,manipur,2021,2,Merchant payments,510734,531484849.4914169
492,manipur,2021,2,Financial Services,4165,4256098.232237183
493,manipur,2021,2,Others,10603,7145346.314942012
494,manipur,2021,3,Peer-to-peer payments,1819423,9134806594.52819
495,manipur,2021,3,Recharge & bill payments,1368584,367664440.53237265
496,manipur,2021,3,Merchant payments,735707,889317377.086526
497,manipur,2021,3,Financial Services,3460,5625517.975461649
498,manipur,2021,3,Others,14222,9447098.78230339
499,manipur,2021,4,Peer-to-peer payments,2199970,10998828287.529043
500,manipur,2021,4,Recharge & bill payments,1451488,412791673.8037664
501,manipur,2021,4,Merchant payments,1013985,1229517397.4561875
502,manipur,2021,4,Financial Services,4671,5941100.580610943
503,manipur,2021,4,Others,17325,11393578.842227157
504,manipur,2020,1,Peer-to-peer payments,451733,2458093401.740467
505,manipur,2020,1,Recharge & bill payments,285234,62688260.379548095
506,manipur,2020,1,Merchant payments,78067,74202067.0664826
507,manipur,2020,1,Financial Services,622,354184.4660589617
508,manipur,2020,1,Others,3145,3252467.2243867153
509,manipur,2020,2,Peer-to-peer payments,533206,2980242535.075443
510,manipur,2020,2,Recharge & bill payments,450830,107589094.29890464
511,manipur,2020,2,Merchant payments,92110,106540409.29886684
512,manipur,2020,2,Financial Services,1676,1457570.8004862315
513,manipur,2020,2,Others,5246,3106603.331810386
514,manipur,2020,3,Peer-to-peer payments,774786,4301284799.331292
515,manipur,2020,3,Recharge & bill payments,464659,113190539.14969069
516,manipur,2020,3,Merchant payments,170653,195132026.6311202
517,manipur,2020,3,Financial Services,1878,1593035.944066228
518,manipur,2020,3,Others,8192,4775719.8143366445
519,manipur,2020,4,Peer-to-peer payments,892853,5172499337.530437
520,manipur,2020,4,Recharge & bill payments,436450,114202616.34869762
521,manipur,2020,4,Merchant payments,289050,307902115.38207734
522,manipur,2020,4,Financial Services,1806,2448402.9142817147
523,manipur,2020,4,Others,7693,5172086.283260544
524,manipur,2018,1,Recharge & bill payments,50212,6463184.554711691
525,manipur,2018,1,Peer-to-peer payments,26382,115495173.55796441
526,manipur,2018,1,Financial Services,2660,412579.53985461866
527,manipur,2018,1,Merchant payments,1614,3616475.6407912206
528,manipur,2018,1,Others,3201,2058760.6368871084
529,manipur,2018,2,Recharge & bill payments,77991,11541247.784420915
530,manipur,2018,2,Peer-to-peer payments,60365,232157389.7914803
531,manipur,2018,2,Financial Services,5992,1241901.2660397931
532,manipur,2018,2,Merchant payments,4041,5366759.827729835
533,manipur,2018,2,Others,3332,2902422.6498233806
534,manipur,2018,3,Peer-to-peer payments,95204,357768750.1845896
535,manipur,2018,3,Recharge & bill payments,81323,13912990.484925149
536,manipur,2018,3,Merchant payments,7396,9180953.977358334
537,manipur,2018,3,Financial Services,2577,333081.6368315
538,manipur,2018,3,Others,2758,2135468.510417797
539,manipur,2018,4,Recharge & bill payments,113507,18898063.282383174
540,manipur,2018,4,Peer-to-peer payments,104872,562009595.9601889
541,manipur,2018,4,Merchant payments,13333,20685433.28430717
542,manipur,2018,4,Financial Services,1452,307325.2437723951
543,manipur,2018,4,Others,2946,3783141.5353601985
544,haryana,2022,1,Merchant payments,98346418,62565728158.2885
545,haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68338
546,haryana,2022,1,Recharge & bill payments,18494827,14765350795.965681
547,haryana,2022,1,Financial Services,107240,146586164.62792295
548,haryana,2022,1,Others,540235,279136534.21161634
549,haryana,2022,2,Merchant payments,130033573,76926347115.76375
550,haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718
551,haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232
552,haryana,2022,2,Financial Services,89805,120610061.5284536
553,haryana,2022,2,Others,345424,224949213.49711913
554,haryana,2022,3,Merchant payments,151278013,87063736519.87311
555,haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015
556,haryana,2022,3,Recharge & bill payments,22592966,21247984018.682095
557,haryana,2022,3,Financial Services,111032,144937203.2864578
558,haryana,2022,3,Others,308596,223267730.28330007
559,haryana,2022,4,Merchant payments,169685872,102918159834.12416
560,haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917
561,haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729
562,haryana,2022,4,Financial Services,118488,152488074.9943577
563,haryana,2022,4,Others,305148,239722615.94605047
564,haryana,2023,1,Merchant payments,220693824,114248076004.0
565,haryana,2023,1,Peer-to-peer payments,128879993,443424820679.0
566,haryana,2023,1,Recharge & bill payments,31210728,32978369763.0
567,haryana,2023,1,Financial Services,158036,217615573.0
568,haryana,2023,1,Others,375883,281741717.0
569,haryana,2023,2,Merchant payments,275974807,130133751625.0
570,haryana,2023,2,Peer-to-peer payments,147382711,495834929236.0
571,haryana,2023,2,Recharge & bill payments,33655091,35262651840.0
572,haryana,2023,2,Financial Services,172309,259162565.0
573,haryana,2023,2,Others,351272,251633370.0
574,haryana,2019,1,Peer-to-peer payments,12622225,30283578836.61907
575,haryana,2019,1,Recharge & bill payments,5576577,2202061874.5361757
576,haryana,2019,1,Merchant payments,3361995,1292375556.3150868
577,haryana,2019,1,Financial Services,101786,15201736.002431491
578,haryana,2019,1,Others,473192,258437718.15887585
579,haryana,2019,2,Peer-to-peer payments,10387562,37056084813.57578
580,haryana,2019,2,Recharge & bill payments,5902923,2838724048.0896106
581,haryana,2019,2,Merchant payments,5738283,2292901816.1432047
582,haryana,2019,2,Financial Services,57488,12080285.227121718
583,haryana,2019,2,Others,655560,301748850.1804938
584,haryana,2019,3,Peer-to-peer payments,11775288,43738290119.9285
585,haryana,2019,3,Merchant payments,9386779,3615636827.8118167
586,haryana,2019,3,Recharge & bill payments,8289987,4817098564.823641
587,haryana,2019,3,Financial Services,61503,16715100.880217994
588,haryana,2019,3,Others,829974,301378585.9978597
589,haryana,2019,4,Peer-to-peer payments,15729819,58242027266.14443
590,haryana,2019,4,Merchant payments,11615667,5253780278.236426
591,haryana,2019,4,Recharge & bill payments,9648003,5637358525.756194
592,haryana,2019,4,Financial Services,41688,13756049.144287623
593,haryana,2019,4,Others,790808,212797749.81994924
594,haryana,2021,1,Merchant payments,39363588,23389100227.155342
595,haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61835
596,haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674
597,haryana,2021,1,Financial Services,79784,99672809.99228218
598,haryana,2021,1,Others,364437,218544351.22172093
599,haryana,2021,2,Merchant payments,45335533,29119078263.957985
600,haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668
601,haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409
602,haryana,2021,2,Financial Services,85821,97238136.09517692
603,haryana,2021,2,Others,311896,227855606.99266592
604,haryana,2021,3,Merchant payments,66885213,40190922826.60629
605,haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247
606,haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512
607,haryana,2021,3,Financial Services,77496,116592181.46997279
608,haryana,2021,3,Others,479071,289441481.64370304
609,haryana,2021,4,Merchant payments,84993587,56325102920.50671
610,haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595
611,haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364
612,haryana,2021,4,Financial Services,105050,151421306.61683068
613,haryana,2021,4,Others,407280,307822609.17479354
614,haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149
615,haryana,2020,1,Merchant payments,14327020,7075196609.224878
616,haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322
617,haryana,2020,1,Financial Services,34488,25266730.1883267
618,haryana,2020,1,Others,600232,176823674.24305555
619,haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839
620,haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405
621,haryana,2020,2,Merchant payments,11527654,7393393677.758501
622,haryana,2020,2,Financial Services,48759,49209527.29146181
623,haryana,2020,2,Others,129940,75550536.67993587
624,haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024
625,haryana,2020,3,Merchant payments,20845136,12141560866.982178
626,haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496
627,haryana,2020,3,Financial Services,66457,80854296.9304013
628,haryana,2020,3,Others,186818,96375902.20346308
629,haryana,2020,4,Merchant payments,34063692,21382305452.06797
630,haryana,2020,4,Peer-to-peer payments,33920789,128613933346.85507
631,haryana,2020,4,Recharge & bill payments,14682896,9675471300.731653
632,haryana,2020,4,Financial Services,84881,103265693.75364488
633,haryana,2020,4,Others,419181,223528573.1334415
634,haryana,2018,1,Recharge & bill payments,2368002,535578755.07945114
635,haryana,2018,1,Peer-to-peer payments,1607193,5814807510.68666
636,haryana,2018,1,Merchant payments,167816,173513595.3537558
637,haryana,2018,1,Financial Services,128636,27501068.014126316
638,haryana,2018,1,Others,209123,242110585.52640373
639,haryana,2018,2,Recharge & bill payments,3054284,984897276.651981
640,haryana,2018,2,Peer-to-peer payments,2388953,9745924809.851494
641,haryana,2018,2,Merchant payments,369916,334118261.45344114
642,haryana,2018,2,Financial Services,167570,38145882.44180386
643,haryana,2018,2,Others,170208,217328211.71769944
644,haryana,2018,3,Peer-to-peer payments,3753981,14429454356.345787
645,haryana,2018,3,Recharge & bill payments,3203386,1310467515.0605886
646,haryana,2018,3,Merchant payments,1003057,427387637.9335371
647,haryana,2018,3,Financial Services,100452,17323790.814170156
648,haryana,2018,3,Others,201148,190505707.47361812
649,haryana,2018,4,Peer-to-peer payments,5905032,22416919746.93868
650,haryana,2018,4,Recharge & bill payments,4116262,1671040703.7317612
651,haryana,2018,4,Merchant payments,2413446,1013407379.8963095
652,haryana,2018,4,Financial Services,120711,22252543.62175617
653,haryana,2018,4,Others,394732,267255642.26742023
654,gujarat,2022,1,Merchant payments,101648378,79563412221.78397
655,gujarat,2022,1,Peer-to-peer payments,77768758,292439274688.30835
656,gujarat,2022,1,Recharge & bill payments,30473298,20042066374.66357
657,gujarat,2022,1,Financial Services,160423,187077879.38466492
658,gujarat,2022,1,Others,496289,316261089.4073821
659,gujarat,2022,2,Merchant payments,131610193,95585623258.23604
660,gujarat,2022,2,Peer-to-peer payments,86423696,326945780476.59766
661,gujarat,2022,2,Recharge & bill payments,33424931,23844933238.40894
662,gujarat,2022,2,Financial Services,125180,142685436.4192669
663,gujarat,2022,2,Others,468796,278978567.1836352
664,gujarat,2022,3,Merchant payments,161264265,109018764232.99393
665,gujarat,2022,3,Peer-to-peer payments,103034790,359338045092.0105
666,gujarat,2022,3,Recharge & bill payments,38383683,28649040040.502144
667,gujarat,2022,3,Financial Services,152053,162173602.84596294
668,gujarat,2022,3,Others,404941,269479241.0969004
669,gujarat,2022,4,Merchant payments,186533503,125585214989.03009
670,gujarat,2022,4,Peer-to-peer payments,114868478,411053364214.2685
671,gujarat,2022,4,Recharge & bill payments,39167297,30789927498.953297
672,gujarat,2022,4,Financial Services,179101,194314203.00804448
673,gujarat,2022,4,Others,407639,295484431.2780074
674,gujarat,2023,1,Merchant payments,199359623,123421554216.0
675,gujarat,2023,1,Peer-to-peer payments,120907384,436337923470.0
676,gujarat,2023,1,Recharge & bill payments,41649002,37570733166.0
677,gujarat,2023,1,Financial Services,180163,200278806.0
678,gujarat,2023,1,Others,415154,295699148.0
679,gujarat,2023,2,Merchant payments,239396654,135256737974.0
680,gujarat,2023,2,Peer-to-peer payments,132035120,470150906708.0
681,gujarat,2023,2,Recharge & bill payments,44902296,39506073738.0
